date,open,high,low,close,adjclose,volume,ticker,company
2024-02-23,73600.0,74200.0,72900.0,72900.0,70504.3828125,16225166,005930.KS,삼성전자
2024-02-26,72300.0,73200.0,72200.0,72800.0,70407.6796875,14669352,005930.KS,삼성전자
2024-02-27,73100.0,73400.0,72700.0,72900.0,70504.3828125,13201981,005930.KS,삼성전자
2024-02-28,72900.0,73900.0,72800.0,73200.0,70794.5234375,11795859,005930.KS,삼성전자
2024-02-29,72600.0,73400.0,72000.0,73400.0,70987.9609375,21176403,005930.KS,삼성전자
2024-03-04,74300.0,75000.0,74000.0,74900.0,72438.6640625,23210474,005930.KS,삼성전자
2024-03-05,74600.0,74800.0,73700.0,73700.0,71278.09375,19505125,005930.KS,삼성전자
2024-03-06,73200.0,73500.0,72700.0,72900.0,70504.3828125,21547905,005930.KS,삼성전자
2024-03-07,73100.0,73300.0,72200.0,72200.0,69827.3984375,14516963,005930.KS,삼성전자
2024-03-08,72800.0,73400.0,72600.0,73300.0,70891.25,19271349,005930.KS,삼성전자
2024-03-11,72900.0,73100.0,72300.0,72400.0,70020.8125,9740504,005930.KS,삼성전자
2024-03-12,72600.0,73500.0,72100.0,73300.0,70891.25,13011654,005930.KS,삼성전자
2024-03-13,73700.0,74100.0,73500.0,74100.0,71664.953125,15243134,005930.KS,삼성전자
2024-03-14,74400.0,74500.0,73600.0,74300.0,71858.3828125,22545539,005930.KS,삼성전자
2024-03-15,73400.0,73700.0,72300.0,72300.0,69924.1015625,22580555,005930.KS,삼성전자
2024-03-18,72600.0,73000.0,72500.0,72800.0,70407.6796875,11520348,005930.KS,삼성전자
2024-03-19,72300.0,73000.0,71700.0,72800.0,70407.6796875,15376066,005930.KS,삼성전자
2024-03-20,73700.0,77200.0,73400.0,76900.0,74372.9453125,50106297,005930.KS,삼성전자
2024-03-21,79200.0,79300.0,77700.0,79300.0,76694.078125,44569799,005930.KS,삼성전자
2024-03-22,79600.0,79900.0,77800.0,78900.0,76307.2265625,26724761,005930.KS,삼성전자
2024-03-25,79600.0,79800.0,77800.0,78200.0,75630.2265625,18703996,005930.KS,삼성전자
2024-03-26,79700.0,80100.0,79200.0,79900.0,77274.359375,30551494,005930.KS,삼성전자
2024-03-27,79200.0,80000.0,79200.0,79800.0,77177.6484375,17424595,005930.KS,삼성전자
2024-03-28,79400.0,81000.0,79200.0,80800.0,78499.90625,25084812,005930.KS,삼성전자
2024-03-29,81200.0,82500.0,80900.0,82400.0,80054.3515625,27126366,005930.KS,삼성전자
2024-04-01,83200.0,83300.0,82000.0,82000.0,79665.75,20116513,005930.KS,삼성전자
2024-04-02,82900.0,85000.0,82900.0,85000.0,82580.34375,37077944,005930.KS,삼성전자
2024-04-03,84300.0,85000.0,83500.0,84100.0,81705.9609375,30493347,005930.KS,삼성전자
2024-04-04,85200.0,85500.0,84300.0,85300.0,82871.8046875,25248934,005930.KS,삼성전자
2024-04-05,84500.0,85000.0,83800.0,84500.0,82094.578125,18883752,005930.KS,삼성전자
2024-04-08,85200.0,86000.0,84500.0,84500.0,82094.578125,18953232,005930.KS,삼성전자
2024-04-09,84500.0,84900.0,83100.0,83600.0,81220.1953125,23725956,005930.KS,삼성전자
2024-04-11,83200.0,84700.0,82500.0,84100.0,81705.9609375,25538009,005930.KS,삼성전자
2024-04-12,84700.0,84900.0,83200.0,83700.0,81317.3359375,17061770,005930.KS,삼성전자
2024-04-15,82900.0,83200.0,81200.0,82200.0,79860.046875,26663772,005930.KS,삼성전자
2024-04-16,81200.0,81300.0,79400.0,80000.0,77722.671875,31949845,005930.KS,삼성전자
2024-04-17,80700.0,80800.0,78900.0,78900.0,76653.9921875,22611631,005930.KS,삼성전자
2024-04-18,78800.0,80100.0,78300.0,79600.0,77334.0703125,21370190,005930.KS,삼성전자
2024-04-19,78300.0,78700.0,76300.0,77600.0,75390.9921875,31317563,005930.KS,삼성전자
2024-04-22,77400.0,77500.0,75100.0,76100.0,73933.6875,30469477,005930.KS,삼성전자
2024-04-23,76400.0,76800.0,75500.0,75500.0,73350.765625,18717699,005930.KS,삼성전자
2024-04-24,77500.0,78800.0,77200.0,78600.0,76362.5234375,22166150,005930.KS,삼성전자
2024-04-25,77300.0,77500.0,76300.0,76300.0,74128.0078125,15549134,005930.KS,삼성전자
2024-04-26,77800.0,77900.0,76500.0,76700.0,74516.6171875,12755629,005930.KS,삼성전자
2024-04-29,77400.0,77600.0,76200.0,76700.0,74516.6171875,14664474,005930.KS,삼성전자
2024-04-30,77000.0,78500.0,76600.0,77500.0,75293.8359375,19007007,005930.KS,삼성전자
2024-05-02,77600.0,78600.0,77300.0,78000.0,75779.6015625,18900640,005930.KS,삼성전자
2024-05-03,79000.0,79000.0,77500.0,77600.0,75390.9921875,13151889,005930.KS,삼성전자
2024-05-07,79600.0,81300.0,79400.0,81300.0,78985.671875,26238868,005930.KS,삼성전자
2024-05-08,80800.0,81400.0,80500.0,81300.0,78985.671875,13089576,005930.KS,삼성전자
2024-05-09,81100.0,81500.0,79700.0,79700.0,77431.2109375,18759935,005930.KS,삼성전자
2024-05-10,80400.0,81100.0,78900.0,79200.0,76945.4453125,16976124,005930.KS,삼성전자
2024-05-13,79400.0,79900.0,77600.0,78400.0,76168.21875,18652344,005930.KS,삼성전자
2024-05-14,78600.0,78800.0,77900.0,78300.0,76071.0703125,11763992,005930.KS,삼성전자
2024-05-16,80200.0,80300.0,78100.0,78200.0,75973.921875,20989778,005930.KS,삼성전자
2024-05-17,78600.0,78800.0,77200.0,77400.0,75196.6875,15918201,005930.KS,삼성전자
2024-05-20,78100.0,79100.0,77900.0,78900.0,76653.9921875,19456783,005930.KS,삼성전자
2024-05-21,78500.0,79000.0,78200.0,78400.0,76168.21875,13690583,005930.KS,삼성전자
2024-05-22,78100.0,78700.0,77300.0,77700.0,75488.15625,19521506,005930.KS,삼성전자
2024-05-23,77700.0,79100.0,77100.0,78300.0,76071.0703125,18728087,005930.KS,삼성전자
2024-05-24,76800.0,77000.0,75700.0,75900.0,73739.3828125,27891278,005930.KS,삼성전자
2024-05-27,75300.0,78200.0,74000.0,77200.0,75002.3828125,43825202,005930.KS,삼성전자
2024-05-28,76500.0,78000.0,76200.0,77600.0,75390.9921875,18539072,005930.KS,삼성전자
2024-05-29,77700.0,78200.0,75200.0,75200.0,73059.3046875,30244875,005930.KS,삼성전자
2024-05-30,74800.0,75200.0,73500.0,73500.0,71407.703125,28551273,005930.KS,삼성전자
2024-05-31,74500.0,74700.0,73500.0,73500.0,71407.703125,26198776,005930.KS,삼성전자
2024-06-03,74400.0,76400.0,74200.0,75700.0,73545.078125,15706268,005930.KS,삼성전자
2024-06-04,74900.0,76100.0,74900.0,75300.0,73156.4765625,14098053,005930.KS,삼성전자
2024-06-05,78000.0,78000.0,76800.0,77400.0,75196.6875,23177968,005930.KS,삼성전자
2024-06-07,78400.0,78600.0,77100.0,77300.0,75099.53125,21189349,005930.KS,삼성전자
2024-06-10,76100.0,76600.0,75600.0,75700.0,73545.078125,14598755,005930.KS,삼성전자
2024-06-11,75900.0,76000.0,75100.0,75200.0,73059.3046875,16971175,005930.KS,삼성전자
2024-06-12,75300.0,77100.0,75200.0,76500.0,74322.3046875,19246725,005930.KS,삼성전자
2024-06-13,78400.0,79000.0,77800.0,78600.0,76362.5234375,33763804,005930.KS,삼성전자
2024-06-14,79700.0,80500.0,79000.0,79600.0,77334.0703125,22926612,005930.KS,삼성전자
2024-06-17,79200.0,79500.0,78000.0,78100.0,75876.7578125,16123051,005930.KS,삼성전자
2024-06-18,78700.0,80200.0,78600.0,79800.0,77528.3671875,18207598,005930.KS,삼성전자
2024-06-19,81100.0,82500.0,80500.0,81200.0,78888.5078125,24168863,005930.KS,삼성전자
2024-06-20,81500.0,82200.0,81200.0,81600.0,79277.125,20288913,005930.KS,삼성전자
2024-06-21,80700.0,80800.0,80000.0,80000.0,77722.671875,17907523,005930.KS,삼성전자
2024-06-24,79700.0,80900.0,79500.0,80600.0,78305.59375,15454227,005930.KS,삼성전자
2024-06-25,80600.0,81800.0,80100.0,80800.0,78499.90625,19088458,005930.KS,삼성전자
2024-06-26,80100.0,81400.0,79900.0,81300.0,78985.671875,17783242,005930.KS,삼성전자
2024-06-27,81300.0,81600.0,80500.0,81600.0,79630.7109375,11739720,005930.KS,삼성전자
2024-06-28,81900.0,81900.0,80800.0,81500.0,79533.1328125,9455929,005930.KS,삼성전자
2024-07-01,81500.0,82100.0,81300.0,81800.0,79825.890625,11317202,005930.KS,삼성전자
2024-07-02,82500.0,82600.0,81500.0,81800.0,79825.890625,14471904,005930.KS,삼성전자
2024-07-03,82300.0,82300.0,81000.0,81800.0,79825.890625,11440328,005930.KS,삼성전자
2024-07-04,82900.0,84700.0,82400.0,84600.0,82558.3203125,43857229,005930.KS,삼성전자
2024-07-05,85600.0,87100.0,85200.0,87100.0,84997.984375,45791193,005930.KS,삼성전자
2024-07-08,87900.0,88600.0,86900.0,87400.0,85290.7421875,24035809,005930.KS,삼성전자
2024-07-09,87800.0,88200.0,86900.0,87800.0,85681.0859375,21336201,005930.KS,삼성전자
2024-07-10,87600.0,88000.0,87100.0,87800.0,85681.0859375,17813847,005930.KS,삼성전자
2024-07-11,88500.0,88800.0,86700.0,87600.0,85485.9140625,24677608,005930.KS,삼성전자
2024-07-12,85900.0,86100.0,84100.0,84400.0,82363.140625,26344386,005930.KS,삼성전자
2024-07-15,84700.0,87300.0,84100.0,86700.0,84607.6328125,25193080,005930.KS,삼성전자
2024-07-16,86900.0,88000.0,86700.0,87700.0,85583.515625,16166688,005930.KS,삼성전자
2024-07-17,87100.0,88000.0,86400.0,86700.0,84607.6328125,18186490,005930.KS,삼성전자
2024-07-18,83800.0,86900.0,83800.0,86900.0,84802.8046875,24721790,005930.KS,삼성전자
2024-07-19,85600.0,86100.0,84100.0,84400.0,82363.140625,18569122,005930.KS,삼성전자
2024-07-22,84400.0,84900.0,82600.0,83000.0,80996.9296875,18987560,005930.KS,삼성전자
2024-07-23,84200.0,84700.0,83400.0,83900.0,81875.2109375,15766389,005930.KS,삼성전자
2024-07-24,82900.0,83300.0,81900.0,82000.0,80021.0703125,16939083,005930.KS,삼성전자
2024-07-25,80400.0,81000.0,80100.0,80400.0,78459.671875,20323811,005930.KS,삼성전자
2024-07-26,80700.0,81300.0,80400.0,80900.0,78947.609375,14508334,005930.KS,삼성전자
2024-07-29,81600.0,82000.0,81100.0,81200.0,79240.3671875,12797136,005930.KS,삼성전자
2024-07-30,80400.0,81000.0,80000.0,81000.0,79045.203125,13169636,005930.KS,삼성전자
2024-07-31,81200.0,83900.0,80900.0,83900.0,81875.2109375,20744323,005930.KS,삼성전자
2024-08-01,86000.0,86100.0,83100.0,83100.0,81094.515625,20900338,005930.KS,삼성전자
2024-08-02,81000.0,81400.0,79500.0,79600.0,77678.984375,25800275,005930.KS,삼성전자
2024-08-05,76700.0,76900.0,70200.0,71400.0,69676.8828125,54608790,005930.KS,삼성전자
2024-08-06,74900.0,75300.0,72300.0,72500.0,70750.328125,47295226,005930.KS,삼성전자
2024-08-07,73000.0,76000.0,72800.0,74700.0,72897.234375,32710428,005930.KS,삼성전자
2024-08-08,73200.0,73900.0,72500.0,73400.0,71628.609375,28414729,005930.KS,삼성전자
2024-08-09,75700.0,75800.0,74200.0,74700.0,72897.234375,16388222,005930.KS,삼성전자
2024-08-12,75200.0,75900.0,74800.0,75500.0,73677.9296875,9839259,005930.KS,삼성전자
2024-08-13,76500.0,76600.0,75500.0,76100.0,74263.453125,10716261,005930.KS,삼성전자
2024-08-14,77400.0,77800.0,77000.0,77200.0,75336.90625,13246168,005930.KS,삼성전자
2024-08-16,79400.0,80200.0,78700.0,80200.0,78264.5,22061478,005930.KS,삼성전자
2024-08-19,80100.0,80100.0,78000.0,78300.0,76410.359375,14146565,005930.KS,삼성전자
2024-08-20,79500.0,79800.0,78700.0,78900.0,76995.8828125,10683836,005930.KS,삼성전자
2024-08-21,77900.0,78600.0,77800.0,78300.0,76410.359375,7805598,005930.KS,삼성전자
2024-08-22,78700.0,78900.0,77800.0,78300.0,76410.359375,8149101,005930.KS,삼성전자
2024-08-23,77700.0,78400.0,77500.0,77700.0,75824.84375,9420306,005930.KS,삼성전자
2024-08-26,78100.0,78200.0,76000.0,76100.0,74263.453125,15655938,005930.KS,삼성전자
2024-08-27,75700.0,76500.0,75600.0,75800.0,73970.6953125,11130145,005930.KS,삼성전자
2024-08-28,75800.0,76400.0,75400.0,76400.0,74556.2109375,9794514,005930.KS,삼성전자
2024-08-29,73600.0,74700.0,73500.0,74000.0,72214.125,16884479,005930.KS,삼성전자
2024-08-30,74400.0,75000.0,74100.0,74300.0,72506.8984375,16358520,005930.KS,삼성전자
2024-09-02,74500.0,74700.0,73500.0,74400.0,72604.46875,12641376,005930.KS,삼성전자
2024-09-03,74100.0,74300.0,72500.0,72500.0,70750.328125,16314599,005930.KS,삼성전자
2024-09-04,69800.0,71100.0,69800.0,70000.0,68310.6640625,27366563,005930.KS,삼성전자
2024-09-05,70100.0,71200.0,69000.0,69000.0,67334.796875,25686769,005930.KS,삼성전자
2024-09-06,69100.0,69700.0,68000.0,68900.0,67237.2109375,19022299,005930.KS,삼성전자
2024-09-09,66900.0,68200.0,66600.0,67500.0,65870.9921875,23263298,005930.KS,삼성전자
2024-09-10,67000.0,67300.0,66000.0,66200.0,64602.37109375,30651376,005930.KS,삼성전자
2024-09-11,65100.0,65500.0,64200.0,64900.0,63333.7421875,35809707,005930.KS,삼성전자
2024-09-12,66000.0,66600.0,65200.0,66300.0,64699.95703125,35884106,005930.KS,삼성전자
2024-09-13,65000.0,65500.0,64300.0,64400.0,62845.8125,25045135,005930.KS,삼성전자
2024-09-19,64000.0,64400.0,62200.0,63100.0,61577.1875,49402713,005930.KS,삼성전자
2024-09-20,63800.0,64700.0,63000.0,63000.0,61479.59375,32746056,005930.KS,삼성전자
2024-09-23,62300.0,63500.0,62200.0,62600.0,61089.25,28542376,005930.KS,삼성전자
2024-09-24,62800.0,63400.0,62400.0,63200.0,61674.76953125,26957500,005930.KS,삼성전자
2024-09-25,63800.0,64200.0,62200.0,62200.0,60698.90625,28652438,005930.KS,삼성전자
2024-09-26,63900.0,64900.0,63700.0,64700.0,63138.5703125,37566015,005930.KS,삼성전자
2024-09-27,64700.0,65400.0,64200.0,64200.0,63002.1640625,28433030,005930.KS,삼성전자
2024-09-30,64200.0,64300.0,61500.0,61500.0,60352.5390625,32694163,005930.KS,삼성전자
2024-10-02,60500.0,61900.0,59900.0,61300.0,60156.2734375,28473536,005930.KS,삼성전자
2024-10-04,61000.0,61700.0,60500.0,60600.0,59469.33203125,24247578,005930.KS,삼성전자
2024-10-07,60200.0,61900.0,59500.0,61000.0,59861.87109375,35066533,005930.KS,삼성전자
2024-10-08,60000.0,61000.0,59900.0,60300.0,59174.93359375,27411786,005930.KS,삼성전자
2024-10-10,60100.0,60200.0,58900.0,58900.0,57801.05078125,45262214,005930.KS,삼성전자
2024-10-11,59100.0,60100.0,59000.0,59300.0,58193.5859375,29623969,005930.KS,삼성전자
2024-10-14,59500.0,61200.0,59400.0,59300.0,58193.5859375,20886249,005930.KS,삼성전자
2024-10-15,61100.0,61400.0,60100.0,61000.0,59861.87109375,22715239,005930.KS,삼성전자
2024-10-16,59400.0,60000.0,59200.0,59500.0,58389.85546875,23303268,005930.KS,삼성전자
2024-10-17,59400.0,60100.0,59100.0,59700.0,58586.125,23372873,005930.KS,삼성전자
2024-10-18,59900.0,60100.0,59100.0,59200.0,58095.453125,14420260,005930.KS,삼성전자
2024-10-21,59000.0,59600.0,58500.0,59000.0,57899.1875,18514905,005930.KS,삼성전자
2024-10-22,58800.0,58900.0,57700.0,57700.0,56623.44140625,27582527,005930.KS,삼성전자
2024-10-23,57500.0,60000.0,57100.0,59100.0,57997.31640625,27300780,005930.KS,삼성전자
2024-10-24,58200.0,58500.0,56600.0,56600.0,55543.96484375,31499922,005930.KS,삼성전자
2024-10-25,56000.0,56900.0,55800.0,55900.0,54857.02734375,25829315,005930.KS,삼성전자
2024-10-28,55700.0,58500.0,55700.0,58100.0,57015.9765625,27775009,005930.KS,삼성전자
2024-10-29,58000.0,59600.0,57300.0,59600.0,58487.98828125,28369314,005930.KS,삼성전자
2024-10-30,59100.0,59800.0,58600.0,59100.0,57997.31640625,19838511,005930.KS,삼성전자
2024-10-31,58500.0,61200.0,58300.0,59200.0,58095.453125,35809196,005930.KS,삼성전자
2024-11-01,59000.0,59600.0,58100.0,58300.0,57212.24609375,19083180,005930.KS,삼성전자
2024-11-04,58600.0,59400.0,58400.0,58700.0,57604.78515625,15586947,005930.KS,삼성전자
2024-11-05,57800.0,58100.0,57200.0,57600.0,56525.3046875,17484474,005930.KS,삼성전자
2024-11-06,57600.0,58000.0,56300.0,57300.0,56230.90625,22092218,005930.KS,삼성전자
2024-11-07,56900.0,58100.0,56800.0,57300.0,56230.90625,17043102,005930.KS,삼성전자
2024-11-08,58000.0,58300.0,57000.0,57000.0,55936.50390625,13877396,005930.KS,삼성전자
2024-11-11,56700.0,56800.0,55000.0,55000.0,53973.81640625,29811326,005930.KS,삼성전자
2024-11-12,54600.0,54600.0,53000.0,53000.0,52011.13671875,37962881,005930.KS,삼성전자
2024-11-13,52000.0,53000.0,50500.0,50600.0,49655.91015625,52527995,005930.KS,삼성전자
2024-11-14,50200.0,51800.0,49900.0,49900.0,48968.97265625,48510715,005930.KS,삼성전자
2024-11-15,50300.0,54200.0,50300.0,53500.0,52501.80078125,46774485,005930.KS,삼성전자
2024-11-18,57000.0,57500.0,55900.0,56700.0,55642.09765625,48095234,005930.KS,삼성전자
2024-11-19,56500.0,57500.0,55900.0,56300.0,55249.5625,31539632,005930.KS,삼성전자
2024-11-20,56100.0,56500.0,54800.0,55300.0,54268.21875,20864667,005930.KS,삼성전자
2024-11-21,54900.0,56900.0,54700.0,56400.0,55347.6953125,19096850,005930.KS,삼성전자
2024-11-22,56000.0,56700.0,55900.0,56000.0,54955.16015625,15281543,005930.KS,삼성전자
2024-11-25,57400.0,57900.0,56700.0,57900.0,56819.70703125,36237325,005930.KS,삼성전자
2024-11-26,57900.0,58900.0,57500.0,58300.0,57212.24609375,23209405,005930.KS,삼성전자
2024-11-27,57700.0,57800.0,56000.0,56300.0,55249.5625,21808387,005930.KS,삼성전자
2024-11-28,56000.0,56400.0,55200.0,55500.0,54464.48828125,20001134,005930.KS,삼성전자
2024-11-29,55100.0,55300.0,53800.0,54200.0,53188.7421875,24513531,005930.KS,삼성전자
2024-12-02,54300.0,54400.0,53100.0,53600.0,52599.9375,22044867,005930.KS,삼성전자
2024-12-03,53100.0,54400.0,53100.0,53600.0,52599.9375,23374603,005930.KS,삼성전자
2024-12-04,52000.0,53400.0,52000.0,53100.0,52109.26171875,29004766,005930.KS,삼성전자
2024-12-05,53200.0,54400.0,53200.0,53700.0,52698.07421875,23588277,005930.KS,삼성전자
2024-12-06,53900.0,54400.0,52700.0,54100.0,53090.609375,22861874,005930.KS,삼성전자
2024-12-09,53500.0,54600.0,53200.0,53400.0,52403.66796875,26227680,005930.KS,삼성전자
2024-12-10,54500.0,54500.0,53700.0,54000.0,52992.4765625,20783970,005930.KS,삼성전자
2024-12-11,53600.0,54200.0,53400.0,54000.0,52992.4765625,14565947,005930.KS,삼성전자
2024-12-12,54000.0,56500.0,53900.0,55900.0,54857.02734375,33476698,005930.KS,삼성전자
2024-12-13,55800.0,56300.0,55500.0,56100.0,55053.2890625,15908823,005930.KS,삼성전자
2024-12-16,56300.0,56600.0,55200.0,55600.0,54562.625,15277277,005930.KS,삼성전자
2024-12-17,54700.0,55200.0,54000.0,54200.0,53188.7421875,20215230,005930.KS,삼성전자
2024-12-18,54100.0,55400.0,54000.0,54900.0,53875.6796875,13698937,005930.KS,삼성전자
2024-12-19,53500.0,53800.0,53100.0,53100.0,52109.26171875,22481925,005930.KS,삼성전자
2024-12-20,52700.0,53100.0,51900.0,53000.0,52011.13671875,24674774,005930.KS,삼성전자
2024-12-23,53400.0,54000.0,53300.0,53500.0,52501.80078125,13672650,005930.KS,삼성전자
2024-12-24,53700.0,54500.0,53600.0,54400.0,53385.01171875,11634677,005930.KS,삼성전자
2024-12-26,54500.0,54600.0,53500.0,53600.0,52599.9375,10517075,005930.KS,삼성전자
2024-12-27,53500.0,54100.0,53200.0,53700.0,53057.3984375,10747196,005930.KS,삼성전자
2024-12-30,53300.0,54000.0,53100.0,53200.0,52563.37890625,12624702,005930.KS,삼성전자
2025-01-02,52700.0,53600.0,52300.0,53400.0,52760.98828125,16630538,005930.KS,삼성전자
2025-01-03,52800.0,55100.0,52800.0,54400.0,53749.0234375,19318046,005930.KS,삼성전자
2025-01-06,54400.0,56200.0,54300.0,55900.0,55231.07421875,19034284,005930.KS,삼성전자
2025-01-07,56800.0,57300.0,55400.0,55400.0,54737.0546875,17030235,005930.KS,삼성전자
2025-01-08,54800.0,57500.0,54700.0,57300.0,56614.3203125,26593553,005930.KS,삼성전자
2025-01-09,57600.0,57700.0,56100.0,56100.0,55428.67578125,24490592,005930.KS,삼성전자
2025-01-10,56100.0,56500.0,55200.0,55300.0,54638.25,16059223,005930.KS,삼성전자
2025-01-13,54600.0,55000.0,54100.0,54100.0,53452.61328125,16868600,005930.KS,삼성전자
2025-01-14,54200.0,54600.0,53700.0,53900.0,53255.00390625,17465926,005930.KS,삼성전자
2025-01-15,54100.0,54700.0,53500.0,53700.0,53057.3984375,18625025,005930.KS,삼성전자
2025-01-16,54200.0,55000.0,54100.0,54300.0,53650.21875,18627298,005930.KS,삼성전자
2025-01-17,53800.0,54100.0,53200.0,53700.0,53057.3984375,18805344,005930.KS,삼성전자
2025-01-20,53600.0,53900.0,53300.0,53400.0,52760.98828125,11822531,005930.KS,삼성전자
2025-01-21,53700.0,54300.0,53300.0,53500.0,52859.7890625,13535702,005930.KS,삼성전자
2025-01-22,53400.0,54400.0,53100.0,54300.0,53650.21875,18341991,005930.KS,삼성전자
2025-01-23,53700.0,54100.0,53500.0,53700.0,53057.3984375,15588067,005930.KS,삼성전자
2025-01-24,53600.0,53800.0,53200.0,53700.0,53057.3984375,11867631,005930.KS,삼성전자
2025-01-31,52200.0,53000.0,51700.0,52400.0,51772.953125,42186279,005930.KS,삼성전자
2025-02-03,51100.0,51400.0,50800.0,51000.0,50389.70703125,32344897,005930.KS,삼성전자
2025-02-04,51600.0,53600.0,51500.0,52700.0,52069.3671875,27214851,005930.KS,삼성전자
2025-02-05,53600.0,53800.0,52800.0,52900.0,52266.97265625,15974885,005930.KS,삼성전자
2025-02-06,53400.0,54000.0,53200.0,54000.0,53353.80859375,16466025,005930.KS,삼성전자
2025-02-07,53900.0,54200.0,53600.0,53700.0,53057.3984375,14476866,005930.KS,삼성전자
2025-02-10,53000.0,55900.0,52900.0,55600.0,54934.6640625,27577591,005930.KS,삼성전자
2025-02-11,55500.0,56300.0,55000.0,55700.0,55033.46484375,24596196,005930.KS,삼성전자
2025-02-12,55100.0,55900.0,54500.0,55800.0,55132.26953125,26428596,005930.KS,삼성전자
2025-02-13,56100.0,56400.0,55600.0,55800.0,55132.26953125,22448377,005930.KS,삼성전자
2025-02-14,56000.0,57300.0,56000.0,56000.0,55329.875,23979779,005930.KS,삼성전자
2025-02-17,56100.0,56500.0,55700.0,56000.0,55329.875,11916027,005930.KS,삼성전자
2025-02-18,56200.0,57200.0,55900.0,56900.0,56219.10546875,22131007,005930.KS,삼성전자
2025-02-19,57400.0,58900.0,57300.0,58700.0,57997.56640625,25395151,005930.KS,삼성전자
2025-02-20,59100.0,59100.0,58100.0,58400.0,57701.15625,21589059,005930.KS,삼성전자
2025-02-21,58400.0,58500.0,57100.0,58200.0,57503.546875,22198428,005930.KS,삼성전자
2025-02-24,57300.0,57700.0,57200.0,57300.0,56614.3203125,14138471,005930.KS,삼성전자
2025-02-25,56600.0,57800.0,56500.0,57200.0,56515.515625,14625181,005930.KS,삼성전자
2025-02-26,57000.0,57100.0,56100.0,56600.0,55922.6953125,18117091,005930.KS,삼성전자
2025-02-27,56500.0,57100.0,56200.0,56300.0,55626.28515625,14975356,005930.KS,삼성전자
2025-02-28,55400.0,55700.0,54500.0,54500.0,53847.828125,28036698,005930.KS,삼성전자
2025-03-04,53900.0,55000.0,53800.0,54500.0,53847.828125,18553933,005930.KS,삼성전자
2025-03-05,55100.0,55400.0,54000.0,54000.0,53353.80859375,16578817,005930.KS,삼성전자
2025-03-06,54100.0,54500.0,54000.0,54300.0,53650.21875,12258101,005930.KS,삼성전자
2025-03-07,53500.0,54200.0,53400.0,53700.0,53057.3984375,14274992,005930.KS,삼성전자
2025-03-10,53500.0,54800.0,53500.0,53700.0,53057.3984375,12921670,005930.KS,삼성전자
2025-03-11,52500.0,54100.0,52500.0,53600.0,52958.59375,17740891,005930.KS,삼성전자
2025-03-12,53800.0,55300.0,53600.0,54900.0,54243.03515625,17973221,005930.KS,삼성전자
2025-03-13,55800.0,55900.0,54200.0,54700.0,54045.4296875,24132151,005930.KS,삼성전자
2025-03-14,54500.0,55100.0,54400.0,54700.0,54045.4296875,10845154,005930.KS,삼성전자
2025-03-17,55500.0,57800.0,55400.0,57600.0,56910.7265625,35559021,005930.KS,삼성전자
2025-03-18,58800.0,59000.0,57300.0,57600.0,56910.7265625,28138594,005930.KS,삼성전자
2025-03-19,57400.0,59200.0,57400.0,58500.0,57799.9609375,29421759,005930.KS,삼성전자
2025-03-20,59200.0,60300.0,58500.0,60200.0,59479.6171875,34989004,005930.KS,삼성전자
2025-03-21,60900.0,61700.0,60400.0,61700.0,60961.66796875,40155612,005930.KS,삼성전자
2025-03-24,61200.0,61600.0,60500.0,60500.0,59776.02734375,14088094,005930.KS,삼성전자
2025-03-25,60900.0,61100.0,59500.0,59800.0,59084.40234375,17259455,005930.KS,삼성전자
2025-03-26,59800.0,61400.0,59700.0,61400.0,60665.25390625,16431645,005930.KS,삼성전자
2025-03-27,60900.0,62000.0,60800.0,61800.0,61060.46875,20389790,005930.KS,삼성전자
2025-03-28,60700.0,61100.0,60000.0,60200.0,59833.0,16282514,005930.KS,삼성전자
2025-03-31,59500.0,59700.0,57800.0,57800.0,57447.62890625,17633494,005930.KS,삼성전자
2025-04-01,58700.0,59600.0,57900.0,58800.0,58441.53515625,13841706,005930.KS,삼성전자
2025-04-02,58800.0,59400.0,58300.0,58800.0,58441.53515625,14402297,005930.KS,삼성전자
2025-04-03,56900.0,57800.0,56900.0,57600.0,57248.84765625,19508076,005930.KS,삼성전자
2025-04-04,56200.0,58200.0,55700.0,56100.0,55757.9921875,23527139,005930.KS,삼성전자
2025-04-07,53300.0,54100.0,53100.0,53200.0,52875.671875,31998883,005930.KS,삼성전자
2025-04-08,55000.0,55300.0,53300.0,53500.0,53173.84375,25532845,005930.KS,삼성전자
2025-04-09,53300.0,54300.0,52900.0,53000.0,52676.89453125,20576960,005930.KS,삼성전자
2025-04-10,56600.0,56700.0,55000.0,56400.0,56056.1640625,22948172,005930.KS,삼성전자
2025-04-11,55600.0,55700.0,54800.0,55200.0,54863.48046875,13930480,005930.KS,삼성전자
2025-04-14,56300.0,56700.0,55800.0,56200.0,55857.3828125,12852613,005930.KS,삼성전자
2025-04-15,56300.0,57100.0,56200.0,56600.0,56254.9453125,8998640,005930.KS,삼성전자
2025-04-16,56000.0,56200.0,54500.0,54700.0,54366.52734375,14437025,005930.KS,삼성전자
2025-04-17,54700.0,55300.0,54500.0,55100.0,54764.08984375,10867069,005930.KS,삼성전자
2025-04-18,55300.0,55600.0,54900.0,55300.0,54962.87109375,5848342,005930.KS,삼성전자
2025-04-21,55200.0,56000.0,55100.0,55400.0,55062.26171875,5941847,005930.KS,삼성전자
